資料日期,證券代號,持股分級,人數,股數,佔集保庫存數比例%
20180413,3485,11,18,4856689,15.19
20180413,3485,12,10,4658273,14.57
20180413,3485,13,4,2637671,8.25
20180413,3485,14,1,829501,2.59
20180413,3485,15,6,8989935,28.13
20180413,3485,16,0,0,0.00
20180413,3485,17,549,31955000,100.00
20180413,3489,1,657,127605,0.15
20180413,3489,2,700,1533610,1.84
20180413,3489,3,144,1154704,1.38
20180413,3489,4,51,667975,0.80
20180413,3489,5,58,1074065,1.29
20180413,3489,6,50,1305388,1.57
20180413,3489,7,26,955609,1.14
20180413,3489,8,17,788400,0.94
20180413,3489,9,42,3052074,3.67
20180413,3489,10,21,3181824,3.82
20180413,3489,11,10,2881416,3.46
20180413,3489,12,5,2416000,2.90
20180413,3489,13,2,1387000,1.66
20180413,3489,14,3,2625000,3.15
20180413,3489,15,8,59980000,72.15
20180413,3489,16,0,0,0.00
20180413,3489,17,1794,83130670,100.00
20180413,3490,1,12757,424499,0.61
20180413,3490,2,5356,10748312,15.63
20180413,3490,3,1051,7146592,10.39
20180413,3490,4,421,4859255,7.06
20180413,3490,5,151,2610151,3.79
20180413,3490,6,189,4461680,6.48
20180413,3490,7,60,2037329,2.96
20180413,3490,8,35,1579686,2.29
20180413,3490,9,72,5071955,7.37
20180413,3490,10,31,4322797,6.28
20180413,3490,11,22,5764980,8.38
20180413,3490,12,6,3026539,4.40
20180413,3490,13,9,6024689,8.76
20180413,3490,14,2,1795526,2.61
20180413,3490,15,3,8886493,12.92
20180413,3490,16,0,0,0.00
20180413,3490,17,20165,68760483,100.00
20180413,3491,1,1813,129502,0.23
20180413,3491,2,3456,6636213,11.83
20180413,3491,3,430,3217172,5.73
20180413,3491,4,165,2027851,3.61
20180413,3491,5,84,1508463,2.68
20180413,3491,6,89,2215786,3.95
20180413,3491,7,43,1508985,2.69
20180413,3491,8,29,1308367,2.33
20180413,3491,9,66,4924480,8.78
20180413,3491,10,39,5498541,9.80
20180413,3491,11,23,5635033,10.04
20180413,3491,12,9,4126123,7.35
20180413,3491,13,6,4057092,7.23
20180413,3491,14,4,3466168,6.18
20180413,3491,15,6,9821465,17.51
20180413,3491,16,0,0,0.00
20180413,3491,17,6262,56081241,100.00
20180413,3492,1,190,50247,0.14
20180413,3492,2,1779,3728938,10.49
20180413,3492,3,285,2266708,6.37
20180413,3492,4,75,963872,2.71
20180413,3492,5,45,847000,2.38
20180413,3492,6,52,1353115,3.80
20180413,3492,7,23,832062,2.34
20180413,3492,8,14,654280,1.84
20180413,3492,9,24,1653769,4.65
20180413,3492,10,11,1625221,4.57
20180413,3492,11,12,3286728,9.25
20180413,3492,12,2,973960,2.74
20180413,3492,13,0,0,0.00
20180413,3492,14,4,3674443,10.34
20180413,3492,15,2,13621257,38.33
20180413,3492,16,0,0,0.00
20180413,3492,17,2518,35531600,100.00
20180413,3494,1,8727,226412,0.12
20180413,3494,2,4052,9694514,5.40
20180413,3494,3,1161,9584432,5.34
20180413,3494,4,345,4464658,2.48
20180413,3494,5,318,5981890,3.33
20180413,3494,6,299,7910054,4.40
20180413,3494,7,163,5869230,3.27
20180413,3494,8,106,4933899,2.74
20180413,3494,9,180,13016476,7.25
20180413,3494,10,108,14815990,8.25
20180413,3494,11,55,15067372,8.39
20180413,3494,12,15,7341910,4.09
20180413,3494,13,6,4037109,2.24
20180413,3494,14,8,6884784,3.83
20180413,3494,15,17,69621904,38.79
20180413,3494,16,0,0,0.00
20180413,3494,17,15560,179450634,100.00
20180413,3496,1,18,4997,0.01
20180413,3496,2,93,225397,0.87
20180413,3496,3,28,247720,0.96
20180413,3496,4,16,207642,0.80
20180413,3496,5,11,201800,0.78
20180413,3496,6,17,445947,1.73
20180413,3496,7,10,351402,1.37
20180413,3496,8,10,460226,1.79
20180413,3496,9,15,1173299,4.57
20180413,3496,10,16,2393577,9.33
20180413,3496,11,3,915536,3.57
20180413,3496,12,5,2265504,8.83
20180413,3496,13,1,666640,2.59
20180413,3496,14,1,845920,3.29
20180413,3496,15,5,15236802,59.42
20180413,3496,16,0,0,0.00
20180413,3496,17,249,25642409,100.00
20180413,3497,1,9,2113,0.04
20180413,3497,2,38,107920,2.15
20180413,3497,3,17,143496,2.86
20180413,3497,4,5,68513,1.36
20180413,3497,5,8,153120,3.05
20180413,3497,6,7,187885,3.75
20180413,3497,7,6,218460,4.36
20180413,3497,8,7,329591,6.58
20180413,3497,9,8,669157,13.36
20180413,3497,10,7,912619,18.22
20180413,3497,11,2,686766,13.71
20180413,3497,12,1,433147,8.64
20180413,3497,13,0,0,0.00
20180413,3497,14,0,0,0.00
20180413,3497,15,1,1094885,21.86
20180413,3497,16,0,0,0.00
20180413,3497,17,116,5007672,100.00
20180413,3498,1,8465,176125,0.19
20180413,3498,2,6726,13700234,14.94
20180413,3498,3,964,7748829,8.45
20180413,3498,4,292,3772744,4.11
20180413,3498,5,188,3452207,3.76
20180413,3498,6,159,4122539,4.49
20180413,3498,7,71,2510338,2.73
20180413,3498,8,51,2391649,2.60
20180413,3498,9,96,6567926,7.16
20180413,3498,10,42,5490111,5.98
20180413,3498,11,17,4606879,5.02
20180413,3498,12,8,3799615,4.14
20180413,3498,13,3,2039497,2.22
20180413,3498,14,0,0,0.00
20180413,3498,15,9,31297032,34.13
20180413,3498,16,0,0,0.00
20180413,3498,17,17091,91675725,100.00
20180413,3499,1,2038,314292,0.57
20180413,3499,2,2981,6628471,12.05
20180413,3499,3,535,4270179,7.76
20180413,3499,4,147,1859620,3.38
20180413,3499,5,86,1623222,2.95
20180413,3499,6,87,2296399,4.17
20180413,3499,7,43,1524494,2.77
20180413,3499,8,17,804322,1.46
20180413,3499,9,37,2708807,4.92
20180413,3499,10,11,1397051,2.54
20180413,3499,11,13,4037298,7.34
20180413,3499,12,8,3908434,7.11
20180413,3499,13,0,0,0.00
20180413,3499,14,2,1774475,3.22
20180413,3499,15,10,21823532,39.70
20180413,3499,16,0,0,0.00
20180413,3499,17,6015,54970596,100.00
20180413,3501,1,1710,242040,0.20
20180413,3501,2,6496,12797072,10.82
20180413,3501,3,867,6766927,5.72
20180413,3501,4,266,3364294,2.84
20180413,3501,5,152,2792496,2.36
20180413,3501,6,152,3850660,3.25
20180413,3501,7,82,2966431,2.50
20180413,3501,8,48,2216770,1.87
20180413,3501,9,78,5272810,4.45
20180413,3501,10,47,6775299,5.72
20180413,3501,11,26,7570593,6.40
20180413,3501,12,6,3158776,2.67
20180413,3501,13,2,1446047,1.22
20180413,3501,14,4,3492734,2.95
20180413,3501,15,13,55544978,46.96
20180413,3501,16,0,0,0.00
20180413,3501,17,9949,118257927,100.00
20180413,3502,1,24,8106,0.08
20180413,3502,2,114,304732,3.20
20180413,3502,3,49,394092,4.14
20180413,3502,4,21,264951,2.78
20180413,3502,5,23,418509,4.40
20180413,3502,6,17,446681,4.69
20180413,3502,7,9,315422,3.31
20180413,3502,8,14,677040,7.12
20180413,3502,9,13,919826,9.67
20180413,3502,10,4,506284,5.32
20180413,3502,11,7,2105657,22.15
20180413,3502,12,4,2003870,21.07
20180413,3502,13,0,0,0.00
20180413,3502,14,0,0,0.00
20180413,3502,15,1,1141133,12.00
20180413,3502,16,0,0,0.00
20180413,3502,17,300,9506303,100.00
20180413,3503,1,37,10020,0.01
20180413,3503,2,113,263094,0.51
20180413,3503,3,41,304161,0.59
20180413,3503,4,18,224715,0.44
20180413,3503,5,14,238227,0.46
20180413,3503,6,12,303598,0.59
20180413,3503,7,8,261729,0.51
20180413,3503,8,2,86000,0.16
20180413,3503,9,7,540954,1.06
20180413,3503,10,8,978780,1.93
20180413,3503,11,5,1695456,3.34
20180413,3503,12,1,557473,1.09
20180413,3503,13,5,3768251,7.43
20180413,3503,14,3,2847562,5.61
20180413,3503,15,18,38621278,76.17
20180413,3503,16,0,0,0.00
20180413,3503,17,292,50701298,100.00
20180413,3504,1,823,113573,0.09
20180413,3504,2,7110,13135571,11.51
20180413,3504,3,689,5527982,4.84
20180413,3504,4,177,2295911,2.01
20180413,3504,5,128,2359194,2.06
20180413,3504,6,80,2052098,1.79
20180413,3504,7,51,1806462,1.58
20180413,3504,8,30,1395416,1.22
20180413,3504,9,40,2819796,2.47
20180413,3504,10,21,2948912,2.58
20180413,3504,11,17,4857998,4.25
20180413,3504,12,4,2021936,1.77
20180413,3504,13,2,1457043,1.27
20180413,3504,14,5,4486756,3.93
20180413,3504,15,10,66781137,58.54
20180413,3504,16,0,0,0.00
20180413,3504,17,9187,114059785,100.00
20180413,3505,1,47,9499,0.13
20180413,3505,2,39,85399,1.16
20180413,3505,3,66,375017,5.13
20180413,3505,4,7,76722,1.05
20180413,3505,5,2,33088,0.45
20180413,3505,6,1,22050,0.30
20180413,3505,7,0,0,0.00
20180413,3505,8,0,0,0.00
20180413,3505,9,1,68000,0.93
20180413,3505,10,0,0,0.00
20180413,3505,11,1,220000,3.01
20180413,3505,12,0,0,0.00
20180413,3505,13,1,775521,10.62
20180413,3505,14,1,863925,11.83
20180413,3505,15,1,4771663,65.35
20180413,3505,16,0,0,0.00
20180413,3505,17,167,7300884,100.00
20180413,3506,1,62,30438,0.33
20180413,3506,2,313,787095,8.56
20180413,3506,3,114,834321,9.08
20180413,3506,4,45,578100,6.29
20180413,3506,5,21,362027,3.94
20180413,3506,6,29,726315,7.90
20180413,3506,7,14,485076,5.28
20180413,3506,8,12,530249,5.77
20180413,3506,9,15,1074925,11.70
20180413,3506,10,9,1201627,13.08
20180413,3506,11,3,875134,9.52
20180413,3506,12,2,988735,10.76
20180413,3506,13,1,712155,7.75
20180413,3506,14,0,0,0.00
20180413,3506,15,0,0,0.00
20180413,3506,16,0,0,0.00
20180413,3506,17,640,9186197,100.00
20180413,3507,1,25,2156,0.00
20180413,3507,2,133,305829,0.96
20180413,3507,3,21,174000,0.54
20180413,3507,4,22,277001,0.87
20180413,3507,5,14,267000,0.83
20180413,3507,6,24,656000,2.06
20180413,3507,7,8,301000,0.94
20180413,3507,8,14,673000,2.11
20180413,3507,9,6,488000,1.53
20180413,3507,10,6,889000,2.79
20180413,3507,11,6,1607014,5.05
20180413,3507,12,0,0,0.00
20180413,3507,13,1,700000,2.20
20180413,3507,14,2,1750000,5.50
20180413,3507,15,7,23710000,74.55
20180413,3507,16,0,0,0.00
20180413,3507,17,289,31800000,100.00
20180413,3508,1,10727,102653,0.10
20180413,3508,2,5936,11704369,12.11
20180413,3508,3,686,5598996,5.79
20180413,3508,4,176,2315929,2.39
20180413,3508,5,138,2612345,2.70
20180413,3508,6,101,2611923,2.70
20180413,3508,7,55,2005465,2.07
20180413,3508,8,32,1476700,1.52
20180413,3508,9,69,4977940,5.15
20180413,3508,10,33,4873257,5.04
20180413,3508,11,15,4482464,4.64
20180413,3508,12,13,6497087,6.72
20180413,3508,13,4,2983808,3.08
20180413,3508,14,4,3576693,3.70
20180413,3508,15,16,40758108,42.20
20180413,3508,16,0,0,0.00
20180413,3508,17,18005,96577737,100.00
20180413,3511,1,1941,104824,0.23
20180413,3511,2,2033,4199342,9.42
20180413,3511,3,363,2639276,5.92
20180413,3511,4,118,1396457,3.13
20180413,3511,5,68,1223887,2.74
20180413,3511,6,60,1506981,3.38
20180413,3511,7,25,849738,1.90
20180413,3511,8,21,948325,2.12
20180413,3511,9,34,2325701,5.21
20180413,3511,10,17,2483771,5.57
20180413,3511,11,18,5073576,11.38
20180413,3511,12,2,899830,2.01
20180413,3511,13,3,2204993,4.94
20180413,3511,14,1,954895,2.14
20180413,3511,15,4,17761349,39.84
20180413,3511,16,0,0,0.00
20180413,3511,17,4708,44572945,100.00
20180413,3512,1,192,31329,0.04
20180413,3512,2,1598,3282829,4.62
20180413,3512,3,244,1940319,2.73
20180413,3512,4,90,1141872,1.60
20180413,3512,5,41,764593,1.07
20180413,3512,6,68,1729114,2.43
20180413,3512,7,32,1125658,1.58
20180413,3512,8,17,778884,1.09
20180413,3512,9,47,3644146,5.13
20180413,3512,10,21,2836624,3.99
20180413,3512,11,25,6965105,9.81
20180413,3512,12,2,1003000,1.41
20180413,3512,13,3,2023902,2.85
20180413,3512,14,2,1830845,2.57
20180413,3512,15,9,41901780,59.01
20180413,3512,16,0,0,0.00
20180413,3512,17,2391,71000000,100.00
20180413,3513,1,7,1211,0.01
20180413,3513,2,7,11114,0.11
20180413,3513,3,1,7812,0.08
20180413,3513,4,0,0,0.00
20180413,3513,5,0,0,0.00
20180413,3513,6,0,0,0.00
20180413,3513,7,0,0,0.00
20180413,3513,8,0,0,0.00
20180413,3513,9,0,0,0.00
20180413,3513,10,0,0,0.00
20180413,3513,11,1,260400,2.73
20180413,3513,12,1,475230,5.00
20180413,3513,13,2,1290282,13.57
20180413,3513,14,3,2527184,26.58
20180413,3513,15,3,4931367,51.88
20180413,3513,16,0,0,0.00
20180413,3513,17,25,9504600,100.00
20180413,3514,1,21279,2171131,0.41
20180413,3514,2,30168,65802846,12.61
20180413,3514,3,6502,49423473,9.47
20180413,3514,4,2408,29314218,5.61
20180413,3514,5,1257,22905335,4.39
20180413,3514,6,1236,30795387,5.90
20180413,3514,7,589,20662413,3.96
20180413,3514,8,322,14786910,2.83
20180413,3514,9,594,41616355,7.97
20180413,3514,10,236,32689078,6.26
20180413,3514,11,79,22261803,4.26
20180413,3514,12,23,11251605,2.15
20180413,3514,13,13,8982485,1.72
20180413,3514,14,11,9502082,1.82
20180413,3514,15,51,159446412,30.56
20180413,3514,16,0,0,0.00
20180413,3514,17,64768,521611533,100.00
20180413,3515,1,1230,144398,0.11
20180413,3515,2,4458,7679448,6.36
20180413,3515,3,354,2641157,2.18
20180413,3515,4,110,1379852,1.14
20180413,3515,5,57,1042428,0.86
20180413,3515,6,53,1325101,1.09
20180413,3515,7,18,637453,0.52
20180413,3515,8,12,526138,0.43
20180413,3515,9,44,3047271,2.52
20180413,3515,10,17,2345072,1.94
20180413,3515,11,10,2843380,2.35
20180413,3515,12,7,3475398,2.87
20180413,3515,13,6,4172285,3.45
20180413,3515,14,6,5486562,4.54
20180413,3515,15,8,83999686,69.56
20180413,3515,16,0,0,0.00
20180413,3515,17,6390,120745629,100.00
20180413,3516,1,885,388706,0.74
20180413,3516,2,759,1865365,3.59
20180413,3516,3,220,1614439,3.10
20180413,3516,4,83,1006233,1.93
20180413,3516,5,75,1230499,2.37
20180413,3516,6,51,1187177,2.28
20180413,3516,7,33,1139856,2.19
20180413,3516,8,23,1000303,1.92
20180413,3516,9,40,2902746,5.59
20180413,3516,10,25,3377647,6.50
20180413,3516,11,11,3358496,6.46
20180413,3516,12,6,3290448,6.33
20180413,3516,13,3,1968907,3.79
20180413,3516,14,0,0,0.00
20180413,3516,15,9,27582394,53.13
20180413,3516,16,0,0,0.00
20180413,3516,17,2223,51913216,100.00
20180413,3517,1,279,134206,1.58
20180413,3517,2,273,688756,8.15
20180413,3517,3,63,465907,5.51
20180413,3517,4,31,386897,4.58
20180413,3517,5,12,203018,2.40
20180413,3517,6,24,590674,6.99
20180413,3517,7,8,277753,3.28
20180413,3517,8,7,311161,3.68
20180413,3517,9,12,894611,10.59
20180413,3517,10,8,1085201,12.85
20180413,3517,11,7,2143105,25.38
20180413,3517,12,1,562485,6.66
20180413,3517,13,1,698978,8.27
20180413,3517,14,0,0,0.00
20180413,3517,15,0,0,0.00
20180413,3517,16,0,0,0.00
20180413,3517,17,726,8442752,100.00
20180413,3518,1,10418,336915,0.41
20180413,3518,2,3252,6785233,8.40
20180413,3518,3,560,4340364,5.37
20180413,3518,4,215,2739258,3.39
20180413,3518,5,129,2375564,2.94
20180413,3518,6,138,3443914,4.26
20180413,3518,7,61,2167093,2.68
20180413,3518,8,29,1321766,1.63
20180413,3518,9,88,6015175,7.44
20180413,3518,10,63,8944836,11.07
20180413,3518,11,32,9174982,11.36
20180413,3518,12,10,5054647,6.25
20180413,3518,13,7,4934521,6.11
20180413,3518,14,3,2595361,3.21
20180413,3518,15,13,20522601,25.41
20180413,3518,16,0,0,0.00
20180413,3518,17,15018,80752230,100.00
20180413,3519,1,35413,1997628,0.46
20180413,3519,2,26146,57363524,13.21
20180413,3519,3,5028,40492208,9.33
20180413,3519,4,1346,17043982,3.92
20180413,3519,5,952,17823119,4.10
20180413,3519,6,798,20465693,4.71
20180413,3519,7,348,12630759,2.91
20180413,3519,8,218,10288036,2.37
20180413,3519,9,336,23751472,5.47
20180413,3519,10,118,16386599,3.77
20180413,3519,11,33,9135782,2.10
20180413,3519,12,16,7680056,1.76
20180413,3519,13,6,4150386,0.95
20180413,3519,14,8,7464251,1.71
20180413,3519,15,17,187311844,43.16
20180413,3519,16,0,0,0.00
20180413,3519,17,70783,433985339,100.00
20180413,3520,1,549,40224,0.06
20180413,3520,2,3644,8476746,13.23
20180413,3520,3,880,7022293,10.96
20180413,3520,4,311,4027201,6.28
20180413,3520,5,236,4305178,6.72
20180413,3520,6,233,5932550,9.26
20180413,3520,7,106,3722100,5.81
20180413,3520,8,62,2865000,4.47
20180413,3520,9,102,7193000,11.23
20180413,3520,10,38,5138000,8.02
20180413,3520,11,14,3391000,5.29
20180413,3520,12,3,1532000,2.39
20180413,3520,13,1,700000,1.09
20180413,3520,14,0,0,0.00
20180413,3520,15,5,9687225,15.12
20180413,3520,16,0,0,0.00
20180413,3520,17,6184,64032517,100.00
20180413,3521,1,190,27806,0.05
20180413,3521,2,711,1510523,3.23
20180413,3521,3,149,1287779,2.75
20180413,3521,4,44,577265,1.23
20180413,3521,5,40,748350,1.60
20180413,3521,6,35,944677,2.02
20180413,3521,7,27,968800,2.07
20180413,3521,8,21,989246,2.11
20180413,3521,9,32,2392955,5.12
20180413,3521,10,14,1894737,4.05
20180413,3521,11,13,3921829,8.39
20180413,3521,12,6,2762375,5.91
20180413,3521,13,1,640000,1.36
20180413,3521,14,2,1840000,3.93
20180413,3521,15,5,26224233,56.11
20180413,3521,16,0,0,0.00
20180413,3521,17,1290,46730575,100.00
20180413,3522,1,8748,56736,0.07
20180413,3522,2,1310,2949617,4.06
20180413,3522,3,275,2230133,3.06
20180413,3522,4,98,1280022,1.76
20180413,3522,5,77,1455168,2.00
20180413,3522,6,64,1638284,2.25
20180413,3522,7,42,1492265,2.05
20180413,3522,8,26,1249000,1.71
20180413,3522,9,45,3122501,4.29
20180413,3522,10,21,2777000,3.82
20180413,3522,11,18,5046502,6.94
20180413,3522,12,13,6291723,8.66
20180413,3522,13,5,3533684,4.86
20180413,3522,14,1,881595,1.21
20180413,3522,15,8,38645770,53.19
20180413,3522,16,0,0,0.00
20180413,3522,17,10751,72650000,100.00
20180413,3523,1,11987,156676,0.16
20180413,3523,2,1746,3672890,3.82
20180413,3523,3,273,2170828,2.25
20180413,3523,4,90,1161847,1.20
20180413,3523,5,63,1167109,1.21
20180413,3523,6,60,1570732,1.63
20180413,3523,7,27,980260,1.02
20180413,3523,8,22,1034086,1.07
20180413,3523,9,40,3067676,3.19
20180413,3523,10,23,3373721,3.51
20180413,3523,11,19,5220115,5.43
20180413,3523,12,3,1538000,1.60
20180413,3523,13,3,2132710,2.21
20180413,3523,14,2,1673564,1.74
20180413,3523,15,15,67179346,69.90
20180413,3523,16,0,0,0.00
20180413,3523,17,14373,96099560,100.00
20180413,3524,1,68,29824,0.14
20180413,3524,2,84,245557,1.19
20180413,3524,3,39,288869,1.40
20180413,3524,4,16,205445,0.99
20180413,3524,5,8,136000,0.65
20180413,3524,6,20,499318,2.42
20180413,3524,7,6,218162,1.05
20180413,3524,8,8,359598,1.74
20180413,3524,9,21,1573431,7.62
20180413,3524,10,16,2465096,11.95
20180413,3524,11,6,1855286,8.99
20180413,3524,12,6,2877262,13.94
20180413,3524,13,4,2801233,13.58
20180413,3524,14,1,1000000,4.84
20180413,3524,15,4,6072119,29.43
20180413,3524,16,0,0,0.00
20180413,3524,17,307,20627200,100.00
20180413,3526,1,11498,408873,0.62
20180413,3526,2,5687,10904979,16.56
20180413,3526,3,599,4645826,7.05
20180413,3526,4,196,2456510,3.73
20180413,3526,5,95,1736000,2.63
20180413,3526,6,80,1993909,3.02
20180413,3526,7,38,1346482,2.04
20180413,3526,8,15,673437,1.02
20180413,3526,9,52,3686563,5.59
20180413,3526,10,37,5330758,8.09
20180413,3526,11,25,6795344,10.32
20180413,3526,12,12,5944444,9.02
20180413,3526,13,5,3378630,5.13
20180413,3526,14,3,2699698,4.10
20180413,3526,15,8,13835740,21.01
20180413,3526,16,0,0,0.00
20180413,3526,17,18350,65837193,100.00
20180413,3527,1,7205,230602,0.66
20180413,3527,2,2990,5467376,15.72
20180413,3527,3,362,2486816,7.15
20180413,3527,4,164,1952077,5.61
20180413,3527,5,77,1338031,3.84
20180413,3527,6,76,1869534,5.37
20180413,3527,7,25,871417,2.50
20180413,3527,8,15,684701,1.96
20180413,3527,9,43,3102093,8.92
20180413,3527,10,25,3554935,10.22
20180413,3527,11,14,3737862,10.75
20180413,3527,12,2,950500,2.73
20180413,3527,13,3,2056730,5.91
20180413,3527,14,1,999000,2.87
20180413,3527,15,3,5475544,15.74
20180413,3527,16,1,7000,0.02
20180413,3527,17,11005,34770218,100.00
20180413,3528,1,1716,232886,0.36
20180413,3528,2,2336,4567059,7.12
20180413,3528,3,447,3116015,4.86
20180413,3528,4,206,2421469,3.77
20180413,3528,5,72,1275331,1.99
20180413,3528,6,103,2474530,3.86
20180413,3528,7,58,1983587,3.09
20180413,3528,8,27,1209667,1.88
20180413,3528,9,65,4432531,6.91
20180413,3528,10,32,4205543,6.56
20180413,3528,11,11,3646029,5.69
20180413,3528,12,7,3663172,5.71
20180413,3528,13,0,0,0.00
20180413,3528,14,3,2656203,4.14
20180413,3528,15,11,28187268,43.99
20180413,3528,16,0,0,0.00
20180413,3528,17,5094,64071290,100.00
20180413,3529,1,4263,78461,0.10
20180413,3529,2,1334,2363854,3.11
20180413,3529,3,168,1295666,1.70
20180413,3529,4,72,931500,1.22
20180413,3529,5,51,913916,1.20
20180413,3529,6,58,1460209,1.92
20180413,3529,7,37,1259790,1.66
20180413,3529,8,16,727675,0.96
20180413,3529,9,63,4625234,6.10
20180413,3529,10,45,6691044,8.82
20180413,3529,11,30,8150431,10.75
20180413,3529,12,10,5057400,6.67
20180413,3529,13,10,7002279,9.23
20180413,3529,14,2,1931000,2.54
20180413,3529,15,16,33302283,43.93
20180413,3529,16,0,0,0.00
20180413,3529,17,6175,75790742,100.00
20180413,3530,1,96,25253,0.03
20180413,3530,2,487,1046710,1.53
20180413,3530,3,114,887636,1.30
20180413,3530,4,44,572587,0.83
20180413,3530,5,34,609842,0.89
20180413,3530,6,39,981140,1.43
20180413,3530,7,14,490352,0.71
20180413,3530,8,21,961506,1.40
20180413,3530,9,32,2420922,3.54
20180413,3530,10,26,3464479,5.07
20180413,3530,11,10,2838749,4.16
20180413,3530,12,4,1704000,2.49
20180413,3530,13,8,5197897,7.62
20180413,3530,14,4,3540195,5.19
20180413,3530,15,10,43466632,63.72
20180413,3530,16,0,0,0.00
20180413,3530,17,943,68207900,100.00
20180413,3531,1,148,12716,0.02
20180413,3531,2,1187,2589000,4.23
20180413,3531,3,223,1877000,3.06
20180413,3531,4,81,1062850,1.73
20180413,3531,5,49,903911,1.47
20180413,3531,6,51,1306115,2.13
20180413,3531,7,24,857028,1.40
20180413,3531,8,17,766517,1.25
20180413,3531,9,38,2636631,4.30
20180413,3531,10,9,1336283,2.18
20180413,3531,11,15,4065403,6.64
20180413,3531,12,10,4631572,7.57
20180413,3531,13,7,4849757,7.92
20180413,3531,14,1,903000,1.47
20180413,3531,15,13,33377228,54.56
20180413,3531,16,0,0,0.00
20180413,3531,17,1873,61175011,100.00
20180413,3532,1,1289,240911,0.03
20180413,3532,2,10884,19954830,2.57
20180413,3532,3,997,7998841,1.03
20180413,3532,4,279,3564579,0.45
20180413,3532,5,198,3697763,0.47
20180413,3532,6,139,3623982,0.46
20180413,3532,7,65,2356580,0.30
20180413,3532,8,41,1913686,0.24
20180413,3532,9,100,7195015,0.92
20180413,3532,10,41,5979663,0.77
20180413,3532,11,40,11055564,1.42
20180413,3532,12,9,4533066,0.58
20180413,3532,13,4,2843200,0.36
20180413,3532,14,1,871000,0.11
20180413,3532,15,17,699867919,90.22
20180413,3532,16,0,0,0.00
20180413,3532,17,14104,775696599,100.00
20180413,3533,1,589,70180,0.07
20180413,3533,2,2298,3806773,4.07
20180413,3533,3,163,1269624,1.35
20180413,3533,4,62,791851,0.84
20180413,3533,5,44,818197,0.87
20180413,3533,6,52,1335215,1.42
20180413,3533,7,25,910000,0.97
